event_type,event_cause,latitude,longitude,requires_road_closure,start_datetime,status,corridor,priority,police_station,zone,junction,hour,weekday,is_weekend,fingerprint
unplanned,others,13.034744,77.5281644,False,2024-03-12 02:46:35.522000+00:00,active,Tumkur Road,High,Peenya,Unknown,Unknown,2.0,Tuesday,False,"
    Event Type: unplanned
    Cause: others
    Corridor: Tumkur Road
    Police Station: Peenya
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 2.0
    Day: Tuesday
    Weekend: False
    "
unplanned,water_logging,12.9435587,77.5799456,False,2024-03-12 04:32:46.958000+00:00,closed,Non-corridor,Low,Basavanagudi,Unknown,Unknown,4.0,Tuesday,False,"
    Event Type: unplanned
    Cause: water_logging
    Corridor: Non-corridor
    Police Station: Basavanagudi
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 4.0
    Day: Tuesday
    Weekend: False
    "
unplanned,road_conditions,13.0084733,77.544245,False,2024-02-10 20:56:51.412000+00:00,active,Non-corridor,Low,Rajajinagar,Unknown,Unknown,20.0,Saturday,True,"
    Event Type: unplanned
    Cause: road_conditions
    Corridor: Non-corridor
    Police Station: Rajajinagar
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 20.0
    Day: Saturday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.9715888,77.6047187,False,2024-03-12 03:26:01.949000+00:00,closed,Mysore Road,High,Cubbon Park,Unknown,Unknown,3.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Mysore Road
    Police Station: Cubbon Park
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 3.0
    Day: Tuesday
    Weekend: False
    "
unplanned,others,12.9996485,77.5999091,True,2024-02-10 21:59:27.796000+00:00,closed,Non-corridor,Low,R.T. Nagar,Unknown,Unknown,21.0,Saturday,True,"
    Event Type: unplanned
    Cause: others
    Corridor: Non-corridor
    Police Station: R.T. Nagar
    Zone: Unknown
    Priority: Low
    Road Closure: True
    Hour: 21.0
    Day: Saturday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0110471,77.6249949,False,2024-02-10 22:02:25.264000+00:00,closed,Airport New South Road,High,Banaswadi,Unknown,Unknown,22.0,Saturday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Airport New South Road
    Police Station: Banaswadi
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 22.0
    Day: Saturday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.8860621,77.641471,False,2024-03-12 04:58:04.217000+00:00,closed,Hosur Road,High,Hulimavu,Unknown,Unknown,4.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Hosur Road
    Police Station: Hulimavu
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 4.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9342472,77.6101148,False,2024-03-12 05:52:12.853000+00:00,closed,Hosur Road,High,Madiwala,Unknown,Unknown,5.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Hosur Road
    Police Station: Madiwala
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 5.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0111748,77.6251059,False,2024-02-10 22:16:31.559000+00:00,closed,Airport New South Road,High,Banaswadi,Unknown,Unknown,22.0,Saturday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Airport New South Road
    Police Station: Banaswadi
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 22.0
    Day: Saturday
    Weekend: True
    "
unplanned,others,12.9819597,77.5945755,False,2024-02-10 21:52:45.163000+00:00,closed,CBD 2,High,Cubbon Park,Unknown,Unknown,21.0,Saturday,True,"
    Event Type: unplanned
    Cause: others
    Corridor: CBD 2
    Police Station: Cubbon Park
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 21.0
    Day: Saturday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.984097,77.5984799,True,2024-02-10 22:14:35.567000+00:00,closed,CBD 2,High,Shivajinagar,Unknown,Unknown,22.0,Saturday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: CBD 2
    Police Station: Shivajinagar
    Zone: Unknown
    Priority: High
    Road Closure: True
    Hour: 22.0
    Day: Saturday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.8938667,77.5990863,False,2024-02-10 22:12:19.594000+00:00,closed,Bannerghata Road,High,Mico Layout,Unknown,Unknown,22.0,Saturday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bannerghata Road
    Police Station: Mico Layout
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 22.0
    Day: Saturday
    Weekend: True
    "
unplanned,protest,13.0217922,77.6032642,True,2024-02-10 21:36:48.946000+00:00,closed,Non-corridor,Low,R.T. Nagar,Unknown,Unknown,21.0,Saturday,True,"
    Event Type: unplanned
    Cause: protest
    Corridor: Non-corridor
    Police Station: R.T. Nagar
    Zone: Unknown
    Priority: Low
    Road Closure: True
    Hour: 21.0
    Day: Saturday
    Weekend: True
    "
planned,protest,13.0218192,77.6032802,True,2024-02-10 21:34:42.365000+00:00,closed,Non-corridor,Low,R.T. Nagar,Unknown,Unknown,21.0,Saturday,True,"
    Event Type: planned
    Cause: protest
    Corridor: Non-corridor
    Police Station: R.T. Nagar
    Zone: Unknown
    Priority: Low
    Road Closure: True
    Hour: 21.0
    Day: Saturday
    Weekend: True
    "
planned,protest,13.0217897,77.6032151,True,2024-02-10 21:41:03.559000+00:00,closed,Non-corridor,Low,R.T. Nagar,Unknown,Unknown,21.0,Saturday,True,"
    Event Type: planned
    Cause: protest
    Corridor: Non-corridor
    Police Station: R.T. Nagar
    Zone: Unknown
    Priority: Low
    Road Closure: True
    Hour: 21.0
    Day: Saturday
    Weekend: True
    "
unplanned,pot_holes,12.9457679,77.5955687,False,2023-11-29 02:33:45.854000+00:00,closed,Non-corridor,Low,Wilson Garden,Central Zone 2,WilsonGarden10thCrossJunc,2.0,Wednesday,False,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: Wilson Garden
    Zone: Central Zone 2
    Priority: Low
    Road Closure: False
    Hour: 2.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9856717,77.4788353,False,2024-03-12 06:02:49.552000+00:00,closed,Non-corridor,Low,Kamakshipalya,Unknown,Unknown,6.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Kamakshipalya
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 6.0
    Day: Tuesday
    Weekend: False
    "
unplanned,others,13.0343637,77.7342256,False,2024-02-10 23:06:29.351000+00:00,closed,Non-corridor,Low,K.R. Pura,Unknown,Unknown,23.0,Saturday,True,"
    Event Type: unplanned
    Cause: others
    Corridor: Non-corridor
    Police Station: K.R. Pura
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 23.0
    Day: Saturday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.9890204,77.5078025,False,2024-02-11 01:42:58.594000+00:00,closed,Magadi Road,High,Kamakshipalya,Unknown,Unknown,1.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Magadi Road
    Police Station: Kamakshipalya
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 1.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.9658127,77.5871842,True,2024-02-10 20:47:58.165000+00:00,closed,Mysore Road,High,Halasuru Gate,Unknown,Unknown,20.0,Saturday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Mysore Road
    Police Station: Halasuru Gate
    Zone: Unknown
    Priority: High
    Road Closure: True
    Hour: 20.0
    Day: Saturday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0695093,77.4468501,False,2024-02-10 21:09:05.882000+00:00,closed,Non-corridor,Low,No Police Station,Unknown,Unknown,21.0,Saturday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: No Police Station
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 21.0
    Day: Saturday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0695249,77.4468401,False,2024-02-10 21:15:08.342000+00:00,closed,Non-corridor,Low,No Police Station,Unknown,Unknown,21.0,Saturday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: No Police Station
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 21.0
    Day: Saturday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0471916,77.5014881,False,2024-02-10 23:49:09.684000+00:00,closed,Non-corridor,Low,Peenya,Unknown,Unknown,23.0,Saturday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Peenya
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 23.0
    Day: Saturday
    Weekend: True
    "
unplanned,road_conditions,13.1816817,77.6939433,False,2024-03-12 06:45:53.036000+00:00,closed,Non-corridor,Low,Chikkajala,Unknown,Unknown,6.0,Tuesday,False,"
    Event Type: unplanned
    Cause: road_conditions
    Corridor: Non-corridor
    Police Station: Chikkajala
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 6.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9225125,77.6584871,False,2024-02-10 23:50:40.948000+00:00,closed,ORR East 1,High,Bellandur,Unknown,Unknown,23.0,Saturday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR East 1
    Police Station: Bellandur
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 23.0
    Day: Saturday
    Weekend: True
    "
unplanned,road_conditions,13.1111288,77.5797915,False,2024-02-10 23:42:49.790000+00:00,closed,Non-corridor,Low,Yelahanka,Unknown,Unknown,23.0,Saturday,True,"
    Event Type: unplanned
    Cause: road_conditions
    Corridor: Non-corridor
    Police Station: Yelahanka
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 23.0
    Day: Saturday
    Weekend: True
    "
unplanned,construction,12.9363917,77.7054166,False,2024-02-11 02:02:20.815000+00:00,active,Non-corridor,Low,HAL Old Airport,Unknown,Unknown,2.0,Sunday,True,"
    Event Type: unplanned
    Cause: construction
    Corridor: Non-corridor
    Police Station: HAL Old Airport
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 2.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.9008111,77.6326819,False,2024-03-12 07:13:41.942000+00:00,closed,Hosur Road,High,HSR Layout,Unknown,Unknown,7.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Hosur Road
    Police Station: HSR Layout
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 7.0
    Day: Tuesday
    Weekend: False
    "
unplanned,pot_holes,12.8208758,77.6868384,False,2024-02-11 04:43:36.905000+00:00,closed,Non-corridor,Low,Electronic City,Unknown,Unknown,4.0,Sunday,True,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: Electronic City
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 4.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.95713835,77.56971817,True,2024-02-11 03:11:28.173000+00:00,closed,Non-corridor,Low,V.V.Puram (C.Pet),Unknown,Unknown,3.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: V.V.Puram (C.Pet)
    Zone: Unknown
    Priority: Low
    Road Closure: True
    Hour: 3.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0409351,77.5452828,False,2024-02-11 02:14:06.845000+00:00,closed,ORR North 2,High,Jalahalli,Unknown,Unknown,2.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR North 2
    Police Station: Jalahalli
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 2.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.045425,77.5054829,False,2024-02-11 02:48:29.333000+00:00,closed,Tumkur Road,High,Peenya,Unknown,Unknown,2.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Tumkur Road
    Police Station: Peenya
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 2.0
    Day: Sunday
    Weekend: True
    "
unplanned,others,13.0218109,77.6033282,False,2024-02-11 04:47:42.236000+00:00,active,Non-corridor,Low,R.T. Nagar,Unknown,Unknown,4.0,Sunday,True,"
    Event Type: unplanned
    Cause: others
    Corridor: Non-corridor
    Police Station: R.T. Nagar
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 4.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.9790645,77.5156233,False,2024-02-11 04:37:27.620000+00:00,closed,Non-corridor,Low,Jnanabharathi,Unknown,Unknown,4.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Jnanabharathi
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 4.0
    Day: Sunday
    Weekend: True
    "
unplanned,accident,12.9663999,77.5870528,False,2024-02-11 05:14:07.652797+00:00,closed,Mysore Road,High,Halasuru Gate,Unknown,Unknown,5.0,Sunday,True,"
    Event Type: unplanned
    Cause: accident
    Corridor: Mysore Road
    Police Station: Halasuru Gate
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 5.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.9297637,77.6849837,False,2024-03-12 07:28:12.587000+00:00,closed,ORR East 1,High,HAL Old Airport,Unknown,Unknown,7.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR East 1
    Police Station: HAL Old Airport
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 7.0
    Day: Tuesday
    Weekend: False
    "
unplanned,water_logging,12.9428384,77.6027553,False,2023-12-16 04:59:25.060000+00:00,closed,Non-corridor,Low,Adugodi,Central Zone 2,MICO Bande,4.0,Saturday,True,"
    Event Type: unplanned
    Cause: water_logging
    Corridor: Non-corridor
    Police Station: Adugodi
    Zone: Central Zone 2
    Priority: Low
    Road Closure: False
    Hour: 4.0
    Day: Saturday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0433586,77.5526632,False,2024-03-12 04:51:12.363000+00:00,closed,ORR North 2,High,Jalahalli,Unknown,Unknown,4.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR North 2
    Police Station: Jalahalli
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 4.0
    Day: Tuesday
    Weekend: False
    "
planned,public_event,12.98083823,77.59757498,False,,closed,CBD 2,High,Shivajinagar,Unknown,Unknown,,,False,"
    Event Type: planned
    Cause: public_event
    Corridor: CBD 2
    Police Station: Shivajinagar
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: nan
    Day: nan
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0927495,77.5949482,False,2024-02-11 07:25:07.686000+00:00,closed,Bellary Road 2,High,Yelahanka,Unknown,Unknown,7.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 2
    Police Station: Yelahanka
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 7.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0440033,77.5544317,False,2024-02-11 04:43:20.813000+00:00,closed,ORR North 2,High,Jalahalli,Unknown,Unknown,4.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR North 2
    Police Station: Jalahalli
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 4.0
    Day: Sunday
    Weekend: True
    "
unplanned,procession,12.8986496,77.5722412,False,2024-02-11 08:01:45.216000+00:00,closed,Non-corridor,Low,K.S. Layout,Unknown,Unknown,8.0,Sunday,True,"
    Event Type: unplanned
    Cause: procession
    Corridor: Non-corridor
    Police Station: K.S. Layout
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 8.0
    Day: Sunday
    Weekend: True
    "
unplanned,congestion,12.9108259,77.4801374,False,2024-02-11 07:56:02.745000+00:00,closed,Mysore Road,High,Kengeri,Unknown,Unknown,7.0,Sunday,True,"
    Event Type: unplanned
    Cause: congestion
    Corridor: Mysore Road
    Police Station: Kengeri
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 7.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.96987627,77.74992898,False,2024-03-12 07:56:21.470000+00:00,closed,Non-corridor,Low,Whitefield,Unknown,Unknown,7.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Whitefield
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 7.0
    Day: Tuesday
    Weekend: False
    "
unplanned,procession,12.8980183,77.626445,False,2024-02-11 08:06:14.594000+00:00,closed,Non-corridor,Low,Madiwala,Unknown,Unknown,8.0,Sunday,True,"
    Event Type: unplanned
    Cause: procession
    Corridor: Non-corridor
    Police Station: Madiwala
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 8.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.97575707,77.5582645,False,2024-02-11 06:35:19.889000+00:00,closed,Magadi Road,High,Magadi Road,Unknown,Unknown,6.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Magadi Road
    Police Station: Magadi Road
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 6.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.9475025,77.602416,False,2024-02-11 05:35:59.570000+00:00,closed,Non-corridor,Low,Adugodi,Unknown,Unknown,5.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Adugodi
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 5.0
    Day: Sunday
    Weekend: True
    "
